tweet_id,airline,username,screen_name,location,creation_date,creation_time,text,sentiment,polarity,subjectivity,favorite_count,retweet_count,source,hashtags
1116357191743754242,American Airlines,Karen Anderson,KLAtweet,"Destrehan/ New Orleans, LA. ",2019-04-11,15:07:50,"#AmericanAirlines 
American Airlines your attitude &amp; treatment of customers is terrible.https://t.co/RBDnUPU22I",Neutral,0.0,0.0,0,0,Twitter for Android,AmericanAirlines
1116355468723539971,American Airlines,𝙿𝚊𝚝𝚛𝚒𝚌𝚔 𝙶𝚛𝚘𝚎𝚗𝚎𝚟𝚎𝚕𝚍,PatrickGr,"Saratoga, CA",2019-04-11,15:00:59,A close call with disaster: #americanairlines flight AA300 hits a runway sign on takeoff from #JFK airport. This means the left wingtip was only a few feet from ploughing into the ground. How could this happen?. https://t.co/jVkbPnOKtQ,Negative,-0.06666666666666667,0.3666666666666667,1,0,Twitter Web Client,"americanairlines, JFK"
1116352929751941120,American Airlines,melissa,meIissaivette,"Los Angeles, CA",2019-04-11,14:50:53,"Of course something wrong with plane, great way to start trip. I havent even left LAX  #delayedasf if I dont make my connecting flight to London in Texas on time never flying again @AmericanAir #americanairlines",Positive,0.10000000000000002,0.5499999999999999,0,0,Twitter for iPhone,"delayedasf, americanairlines"
1116345755168649216,American Airlines,Air-Collect,AirCollect_FR,"Paris, France",2019-04-11,14:22:23,"@ABC7NYNewsDesk: Were you on the #AmericanAirlines flight that made an emergency landing at #JFK airport, last night? We'd love to speak to you! Please give us a call at 917-260-7700 or email us at wabctv-newsdesk@abc.com.",Positive,0.3125,0.3333333333333333,0,0,Hootsuite Inc.,"AmericanAirlines, JFK"
1116344281113997312,American Airlines,Caitie Morgan ,morgan_caitie,,2019-04-11,14:16:31,@AmericanAir @Chase @ChaseSupport Mr. Parker if youre listening please dont charge me for a simple mistake and being slightly past 24hours. #americanairlines #chase #chasesupport,Negative,-0.125,0.3035714285714286,0,0,Twitter for iPhone,"americanairlines, chase, chasesupport"
1116343629721870336,American Airlines,hufflepuff_sister,hufflepuffsista,Earth,2019-04-11,14:13:56,Thank you to whoever turned my Kindle into Lost and Found!  #traveling #happydance #AmericanAirlines #taxseasonaccountant,Neutral,0.0,0.0,0,0,Twitter for iPhone,"traveling, happydance, AmericanAirlines, taxseasonaccountant"
1116340054878752769,American Airlines,ABC7NY NewsDesk,ABC7NYNewsDesk,,2019-04-11,13:59:44,"Were you on the #AmericanAirlines flight that made an emergency landing at #JFK airport, last night? We'd love to speak to you! Please give us a call at 917-260-7700 or email us at wabctv-newsdesk@abc.com.",Positive,0.3125,0.3333333333333333,1,0,Twitter Web Client,"AmericanAirlines, JFK"
1116334071976734721,American Airlines,Ryan Saunders,ryansaundersnm,,2019-04-11,13:35:57,#americanairlines first wants to split my 7 and 4 year old kids onto a different flight from their parents! Then they want to put them on the next flight in a different cabin than what we paid for already for a seven hour flight! #americanairlinesfail,Positive,0.09166666666666667,0.3055555555555556,0,0,Twitter for iPhone,"americanairlines, americanairlinesfail"
1116333740895166469,American Airlines,Air Traveller,AirTravellerorg,Worldwide,2019-04-11,13:34:38,"#AmericanAirlines flight forced to return to #NewYork airport after striking 'object'

https://t.co/tod06Qfwwk",Positive,0.09999999999999998,0.6,0,0,Twitter Web Client,"AmericanAirlines, NewYork"
1116333616441765891,American Airlines,Ryan Saunders,ryansaundersnm,,2019-04-11,13:34:09,#americanairlines is the worst! Look what they are doing to our kids! Retweet and like if you agree! https://t.co/Rxsff9nphe,Negative,-1.0,1.0,0,0,Twitter for iPhone,americanairlines
1116333198471041024,American Airlines,First Bay Area Financial,okininc,"Mobile,  Al.",2019-04-11,13:32:29,#boneshaker #haydenmiller #family #seoulsearching #makingmemories #travel #rubikscube #diaryofawimpykid #americanairlines #bucketlist #springbreak @ DFW Airport https://t.co/tgdCdvL8JU,Neutral,0.0,0.0,0,0,Instagram,"boneshaker, haydenmiller, family, seoulsearching, makingmemories, travel, rubikscube, diaryofawimpykid, americanairlines, bucketlist, springbreak"
1116307932029829121,American Airlines,unitedairlines,united12310,United States,2019-04-11,11:52:05,"#AmericanAirlinesReservations #AmericanAirlinesOfficalSite #AmericanAirlines
Make American airlines reservations  to experience a cloudy affair. American airlines official site has all details about which hotel you can stay at.

BLOG SOURCE: https://t.co/nKX8ZeEQC7 https://t.co/oovPdG89pL",Neutral,0.0,0.0,0,0,Twitter Web Client,"AmericanAirlinesReservations, AmericanAirlinesOfficalSite, AmericanAirlines"
1116298003839619072,American Airlines,Rosanna Scotto,rosannascotto,rosannascotto,2019-04-11,11:12:38,An #AmericanAirlines flight had to return to #JFK after hitting something...possibly a sign during takeoff #gdny has the latest,Positive,0.5,0.9,2,3,Twitter for iPad,"AmericanAirlines, JFK, gdny"
1116297551299383297,American Airlines,Travel Law,JamesMoonLaw,United States,2019-04-11,11:10:50,American Airlines pilot admits to being drunk before attempting UK to US flight. https://t.co/J6j6vOv9Ip #travel #airlines #uk #us #Vacations #holidays #journey #AmericanAirlines,Negative,-0.25,0.5,0,0,Twitter for Android,"travel, airlines, uk, us, Vacations, holidays, journey, AmericanAirlines"
1116296705895481345,American Airlines,78tiger,78tiger,Los Angeles,2019-04-11,11:07:29,#Kentucky Gets Non-Stop #AmericanAirlines Flight From Los Angeles https://t.co/WhLLQzsZ2W,Neutral,0.0,0.0,0,0,Twitter for iPhone,"Kentucky, AmericanAirlines"
1116294862721122304,American Airlines,Aviation Voice,aviavoice,Lithuania,2019-04-11,11:00:09,The story of #AmericanAirlines #flightattendant is going viral. #aviation #airlines #avgeek  https://t.co/hgi8zlCTjL,Neutral,0.0,0.0,1,1,CoSchedule,"AmericanAirlines, flightattendant, aviation, airlines, avgeek"
1116287369269977088,American Airlines,Gilla,gillamend,,2019-04-11,10:30:23,#AmericanAirlines sitting in dark plane with no power...something wrong with aircraft,Negative,-0.325,0.65,1,1,Twitter for iPhone,AmericanAirlines
1116284787826651136,American Airlines,Air Traveller,AirTravellerorg,Worldwide,2019-04-11,10:20:07,"#AmericanAirlines flight returned to #JFK after hitting sign during takeoff

https://t.co/Mm0vadgYuH",Neutral,0.0,0.0,0,0,Twitter Web Client,"AmericanAirlines, JFK"
1116280716973760512,American Airlines,CAFE420,cafe420site,"Connecticut, USA",2019-04-11,10:03:57,"CBD oil tincture on an airplane? TSA rules state they are strictly against any CBD products. Anyone find otherwise? 
-
-
-
#cbdoil #CBD #medicalmarijuana #hempoil #flying #AmericanAirlines",Neutral,0.0,0.0,1,0,Twitter for iPhone,"cbdoil, CBD, medicalmarijuana, hempoil, flying, AmericanAirlines"
1116253528391995392,American Airlines,Flight Radar TWN,FlightRadar_TWN,"Taipei,Taiwan",2019-04-11,08:15:54,An #AmericanAirlines @Airbus #A321 #AA300 has sustained wing damage after it hit a sign next to the runway during takeoff from New York's JFK Airport. https://t.co/y8Y4LmASfP,Positive,0.06818181818181818,0.22727272727272727,0,0,Twitter for iPhone,"AmericanAirlines, A321, AA300"
1116245929017913344,American Airlines,CrewSAAM ✈️,CrewSAAM,Paris CDG,2019-04-11,07:45:42,"An #AmericanAirlines #flight returned to JFK after hitting a sign during takeoff
https://t.co/4bvCFOUjPv

#CrewNews  #aviation #airlines #travel #pilot https://t.co/WRmERs5JkE",Neutral,0.0,0.0,0,0,Twitter Web Client,"AmericanAirlines, flight, CrewNews, aviation, airlines, travel, pilot"
1116234034688823296,American Airlines,Yulia 🖤,yulibaby_,Bottomless mimosas ,2019-04-11,06:58:27,Ive had the worst flight of my entire existence #americanAirlines @AmericanAir you guys have downgraded .,Negative,-0.5,0.8125,2,1,Twitter for iPhone,americanAirlines
1116224623476187136,American Airlines,Scott Anderson,Scott_ehboy,Laffy,2019-04-11,06:21:03,@AmericanAir when yall going to get your crap together? Ive heard numerous stories of bad experiences with your airlines and then you treat my mother with a broken foot like trash today. #americanairlines,Negative,-0.475,0.5916666666666667,0,1,Twitter Web App,americanairlines
1116206203560972288,American Airlines,Scott Bailey,sab_bailey,"Seguin, TX",2019-04-11,05:07:51,"Is this the real life? Is this just fantasy? Caught in an (#AmericanAirlines) airport. No escape from reality. Open your eyes.
Look up to the skies and see. Planes with petrol flying, here and there, about their patrons, they seem to care. It wasnt weather. #UnAmerican",Positive,0.1,0.4,1,0,Twitter for iPhone,"AmericanAirlines, UnAmerican"
1116190760427241474,American Airlines,Christie,Christiedey,,2019-04-11,04:06:29,@AmericanAir Do you think I havent done that? Thank you for showing everyone first hand the #runaround you give customers. #fail #AmericanAirlines #canceled,Negative,-0.125,0.31666666666666665,0,0,Twitter for iPhone,"runaround, fail, AmericanAirlines, canceled"
1116170458439622657,American Airlines,Steve Fearn,ThePlant_O_Mavs,SF Bay Area,2019-04-11,02:45:49,#AmericanAirlines Hint for the pilot of AA flight #2273 from Dallas to Phoenix. Never tell passengers when you land over 30 minutes late that everyone will make their connections. Ive been stuck in PHX for over 4 hours now. Jacka$$.,Negative,-0.3,0.6,0,0,Twitter for iPhone,AmericanAirlines
1116160096885792768,American Airlines,jeanmakesh,MakeshJean,"Chagrin Falls, Ohio",2019-04-11,02:04:39,"#Americanairlines downgraded my purchased first class seat to economy. Forced me to sign a waiver, gave me a $300 voucher. If I didnt sign, I wouldnt be able to travel back home to be with my family tonight. Very scary! Felt like #Americanairlines hijacked and held me hostage.",Negative,-0.07250000000000001,0.43166666666666664,2,1,Twitter for iPhone,"Americanairlines, Americanairlines"
1116154779854680069,American Airlines,Brad Hajart,bhajart,New York,2019-04-11,01:43:31,@AmericanAir way to go. U move a 9:45AM flight to 6:44AM with barely a word for our way back from vacation. #terrible #AmericanAirlines #whyIFlyDelta,Negative,-0.31666666666666665,0.3666666666666667,0,0,Twitter Web Client,"terrible, AmericanAirlines, whyIFlyDelta"
1116151606003806211,American Airlines,Francisco Imperatore,ImperatoreChico,Travel Channel https://www.youtube.com/user/imperatorefernandes,2019-04-11,01:30:54,#AmericanAirlines #DFW #Dallas-Fort Worth to #MAD #MADRID #BusinessClass Transatlantic: https://t.co/MoywH3KXM4 via @youtube,Negative,-0.1625,0.55,0,0,Twitter Web Client,"AmericanAirlines, DFW, Dallas, MAD, MADRID, BusinessClass"
1116147638989217794,American Airlines,Mike Maresca,Mike_Maresca,"Chicago, IL",2019-04-11,01:15:08,"@AmericanAir Ruined our vacation.  I've traveled hundreds of thousands of miles on the airline and my original flight was canceled.  Rebooked on new flight.  Oversold new flight.  Bumped us as a first class paying customer.  Customer service ""can't help us"". #AmericanAirlines",Positive,0.22443181818181818,0.4981060606060606,0,2,Twitter Web App,AmericanAirlines
1116128955390746625,American Airlines,Airfare Deals #BTD,airfaredealsbtd,Flying,2019-04-11,00:00:54,$217 &amp; up - Los Angeles to Las Vegas (Rountrip) https://t.co/K3na8x4agc #lax #las #americanairlines,Neutral,0.0,0.0,0,0,Hootsuite Inc.,"lax, las, americanairlines"
1116124007810707456,American Airlines,J💖,Jessrose_Xo,,2019-04-10,23:41:14,Our flight to Cancun is catered by Zoes kitchen. Okay #AmericanAirlines TYSM ,Positive,0.5,0.5,1,0,Twitter for iPhone,AmericanAirlines
1116120644415053825,American Airlines,Samantha,sammie_coffler,"Minneapolis, MN",2019-04-10,23:27:52,Weve been waiting so long to be deiced our plane ran out of fuel to fly... back to the gates #NCUR2019 #AmericanAirlines,Positive,0.25,0.43333333333333335,1,2,Twitter for iPhone,"NCUR2019, AmericanAirlines"
1116115128989048832,American Airlines,Pat's Travel Reviews,patstravelrevu,"San Diego, CA",2019-04-10,23:05:57,#planespotting at #HonoluluAirport bedore my #AlaskaAirlines #B738 8 to #SAN plus #AmericanAirlines #A321 #Westjet #B737 #AA #B777 &amp; #JapaneseGarden at #HNL #Iflyalaska https://t.co/QkuQsLWEbY #avgeek #aviation #aviationdaily #travel #airplanes #planeporn #HNL #patstravelreviews https://t.co/cpvjxSdpAw,Neutral,0.0,0.0,0,1,Twitter for Android,"planespotting, HonoluluAirport, AlaskaAirlines, B738, SAN, AmericanAirlines, A321, Westjet, B737, AA, B777, JapaneseGarden, HNL, Iflyalaska, avgeek, aviation, aviationdaily, travel, airplanes, planeporn, HNL, patstravelreviews"
1116114786456981504,American Airlines,Scrooge McDuck,213Gooner4Life,Los Angeles,2019-04-10,23:04:36,#AA if the bitch isnt dead who screwed up flt 1555 from LAS to LAx she should be fired #AmericanAirlines,Negative,-0.2,0.4,0,0,Twitter for iPhone,"AA, AmericanAirlines"
1116111144836456448,American Airlines,Pat's Travel Reviews,patstravelrevu,"San Diego, CA",2019-04-10,22:50:07,A newly renovated #AmericanAirlines #AdmiralsClub / #JAL #SakuraLounge #HonoluluAirport https://t.co/QkuQsLWEbY #avgeek #aviation #aviationdaily #travel #LuxuryTravel #HNL #honolulu #AmericanAir #American #AA #japanairlines #airportlounge #oneworld #loungefood #patstravelreviews https://t.co/QGelKyxnfT,Positive,0.06818181818181818,0.22727272727272727,0,0,Twitter for Android,"AmericanAirlines, AdmiralsClub, JAL, SakuraLounge, HonoluluAirport, avgeek, aviation, aviationdaily, travel, LuxuryTravel, HNL, honolulu, AmericanAir, American, AA, japanairlines, airportlounge, oneworld, loungefood, patstravelreviews"
1116110318755880961,American Airlines,TODD ECKELMAN,toddeckphoto,"Portland, Oregon",2019-04-10,22:46:50,"Travel Day! Left LA and now in Mexico City.
.
.
.
#travel #traveling #mexicocity #hiltonhotels #hilton #americanairlines #iphone #ontheroad #onlocation @ Hilton Mexico City... https://t.co/YGU6bqjm0N",Neutral,0.0,0.0,0,0,Instagram,"travel, traveling, mexicocity, hiltonhotels, hilton, americanairlines, iphone, ontheroad, onlocation"
1116102607976579072,American Airlines,Daniel Gray,danieljgray,"LA, CA",2019-04-10,22:16:12,"#Americanairlines cant find its copilot for flt 1555 fr: LAS to LAX, so 3hr delay. ""GOING FOR GREAT!!"" Yea right!?! https://t.co/Ro4AfRUO3Q",Positive,0.7232142857142857,0.6428571428571428,0,0,Twitter for Android,Americanairlines
1116099353272307712,American Airlines,Sharon Manson,snosnam,"Fort Worth, TX",2019-04-10,22:03:16,Got a middle seat!!  Unless I wanted to shell out another $27 for a preferred seat.  #hateflying #AmericanAirlines,Neutral,0.0,0.0,0,1,Twitter for iPhone,"hateflying, AmericanAirlines"
1116073530628554752,American Airlines,Pat Fuqua Sanders,DrPatSanders1,United States,2019-04-10,20:20:40,@AmericanAir I have lost two full days with delays. Why cant customers be compensated for lost time? #americanairlines #messedupagain #hoursofdelay flight at 10:52 delayed until 4. #missedconnections #gottodobetter,Positive,0.35,0.55,0,1,Twitter for iPhone,"americanairlines, messedupagain, hoursofdelay, missedconnections, gottodobetter"
1116072668027998209,American Airlines,Pat Fuqua Sanders,DrPatSanders1,United States,2019-04-10,20:17:14,@AmericanAir has really screwed me over the last five days. Delayed for HOURS out Huntsville AL; now delayed for HOURS out of Las Vegas. Worst airline svs ever. Most attendants rude. Some sweet ones. No comp for inconvenience. #badservice #quittingAmerican #americanAirlines #,Negative,-0.041666666666666685,0.5027777777777778,0,2,Twitter for iPhone,"badservice, quittingAmerican, americanAirlines"
1116072352062889984,American Airlines,Rachel Brittany,RachelBrit3,,2019-04-10,20:15:59,"Because greAAt is what were going for



#americanairlines #thenewamerican #goingforgreat #hyatt #chicago #flightattendants @ Hyatt Regency Chicago https://t.co/44FMo0JThw",Neutral,0.0,0.0,0,0,Instagram,"americanairlines, thenewamerican, goingforgreat, hyatt, chicago, flightattendants"
1116066983257051137,American Airlines,Michele Feltman Strider,HotGingerMess,"Albany, CA",2019-04-10,19:54:38,Perhaps Soggy Doug will be inspired to do something about overcrowded flights. #AmericanAirlines https://t.co/clSzzXig0v,Neutral,0.0,0.0,0,1,Twitter Web Client,AmericanAirlines
1116048316209532930,American Airlines,News Radio 570 WWNC,newsradio570,"Asheville, NC",2019-04-10,18:40:28,#AmericanAirlines #FlightAttendant Spilled Drinks On The Company's CEO https://t.co/ak1iWvYLkV,Neutral,0.0,0.0,0,0,SocialFlow,"AmericanAirlines, FlightAttendant"
1116042048249958401,American Airlines,Katherine W Pitts,KatWPitts,Mississippi,2019-04-10,18:15:34,"@AmericanAir  
Hi Doug Parker, 
you r a nice man!  
#AmericanAirlines",Positive,0.75,1.0,0,0,Twitter for iPhone,AmericanAirlines
1116038686553120768,American Airlines,Kaitlyn Alanis,KaitlynAlanis,"Wichita, KS",2019-04-10,18:02:12,"I wanted to drop dead right there in the aisle. (Like am I still employed?!)  #AmericanAirlines 

https://t.co/fpx9hrBQeX",Positive,0.07857142857142854,0.46785714285714286,3,3,Twitter Web Client,AmericanAirlines
1116022098814742530,American Airlines,Sergio,SergioGambro,,2019-04-10,16:56:17,Ive taken 6 flights on #americanairlines in the last 2 weeks and Ive been significantly delayed in 4 of them.  Only 33% ontime!!!  This sucks,Positive,0.018750000000000003,0.5604166666666667,2,2,Twitter for iPhone,americanairlines
1116020280722448387,American Airlines,Sanu George,SanuGeorgeTV,World,2019-04-10,16:49:04,A classic cool #leader!#AmericanAirlines flight attendant spills drinks on company CEO and it's all mirth and joy...Not frustration! https://t.co/oqKvmqaRfw #aviation,Positive,0.25555555555555554,0.4055555555555556,0,0,Twitter for iPhone,"leader, AmericanAirlines, aviation"
1116016793469034496,American Airlines,Carmen,csmccarth,,2019-04-10,16:35:12,"@AmericanAir what a fraud! I paid for 2 500-mile upgrades when requesting an upgrade for a recent flight which I never got upgraded on. Since then, Ive lost my #aadvantage status due to not flying as much and they cannot refund me for something I never used. #AmericanAirlines",Positive,0.025000000000000005,0.27499999999999997,0,2,Twitter for iPhone,"aadvantage, AmericanAirlines"
